F9,F7,F3,Fz,F4,F8,F10,FC5,FC1,FC2,FC6,T9,T7,C3,C4,T8,T10,CP5,CP1,CP2,CP6,P9,P7,P3,Pz,P4,P8,P10
3.249,4.8458,6.4259,5.2719,0.1265,1.7203,4.7363,3.2093,2.0884,-1.7384,-2.5597,0.2259,0.9016,1.5312,2.464,0.2061,-3.1289,-1.1336,1.8942,-1.7708,-3.6011,-3.9419,-1.3936,3.0921,5.0114,3.1831,2.466,2.4829
3.6585,6.6023,5.6338,6.0258,-0.3361,1.7608,4.6591,1.2666,2.0597,-3.6086,-6.3793,-1.6821,-0.7794,-4.4853,-3.8373,-5.842,-7.5589,-5.7893,-2.6156,-6.1981,-6.9715,-6.0233,-4.5008,-2.0479,-0.7369,-0.8454,3.0545,0.0558
4.1008,9.6731,5.7846,7.0995,-1.2849,1.0505,3.9738,-1.289,0.8604,-6.6602,-11.943,-5.2986,-3.7336,-12.8624,-13.4055,-14.162,-13.9794,-11.7626,-8.6231,-12.5682,-12.0389,-8.6968,-9.4379,-9.2312,-7.732,-6.7954,3.0765,-3.568
5.3689,13.5923,7.3173,9.4751,-1.1318,1.9522,5.2341,-2.1587,1.2503,-7.551,-14.9975,-7.0607,-5.1344,-19.4363,-20.081,-20.2685,-17.3576,-15.3567,-11.606,-15.7575,-14.1264,-9.5444,-11.3584,-12.3619,-11.3355,-9.6338,2.7937,-5.6491
4.2237,10.9404,3.5752,7.5317,-1.4834,0.6746,2.4565,-5.7569,-1.1738,-9.0553,-16.6719,-9.1001,-8.3322,-22.1931,-21.2852,-22.6816,-19.0526,-18.2773,-14.1363,-17.5565,-15.0356,-10.1124,-11.7537,-14.3184,-14.231,-10.4729,4.1272,-6.2971
3.0901,8.1737,2.0727,5.5767,-2.5201,-1.3723,0.0766,-7.0446,-3.4446,-11.0647,-17.7396,-10.3784,-9.841,-20.1139,-19.3032,-21.2552,-20.3956,-18.8438,-14.7674,-18.8357,-16.9561,-11.7554,-13.2025,-15.1341,-13.9022,-10.5068,5.2703,-5.8299
5.0603,13.0656,8.0582,9.1463,-1.9257,0.1611,3.5623,-3.2879,-1.5922,-9.8084,-16.8036,-9.4253,-7.6571,-19.1551,-19.6002,-20.2519,-19.3563,-16.3294,-11.8458,-17.3679,-16.2736,-10.9671,-12.7673,-12.286,-9.6149,-9.1546,3.5888,-5.171
4.7382,12.8877,9.1373,8.9448,-1.5411,-0.551,2.4295,-3.6357,-3.8815,-9.1849,-15.2841,-10.5009,-9.2701,-18.484,-18.1555,-18.6851,-17.2158,-14.3431,-9.438,-15.1002,-13.9951,-8.6884,-10.6092,-8.8987,-5.6097,-6.6869,2.5989,-4.2176
0.4025,3.3626,1.9867,1.8413,-2.6927,-5.7573,-6.2229,-9.6648,-12.0583,-11.2867,-14.2009,-14.2254,-15.4987,-15.2855,-12.628,-14.7599,-15.4441,-13.7269,-9.1059,-13.6975,-12.4142,-7.1065,-8.7374,-7.2688,-3.4591,-4.1618,3.7938,-2.8488
-1.8808,0.6688,-1.9698,-1.437,-3.255,-8.6945,-11.7392,-15.0715,-17.7477,-12.8859,-15.7824,-18.7694,-21.2917,-20.7849,-17.3276,-18.7303,-16.6823,-16.2878,-12.1703,-15.3516,-12.2587,-5.3421,-9.0556,-10.062,-6.6454,-6.4292,2.9442,-4.9842
0.4138,9.7744,4.1852,3.4352,-3.2129,-8.1938,-10.1386,-15.8493,-19.2059,-14.6144,-20.9852,-23.6577,-24.8322,-32.7368,-30.9526,-29.2778,-22.2542,-20.8699,-16.0473,-20.472,-15.6368,-5.3879,-12.798,-14.5579,-9.9842,-11.5333,0.2067,-9.0482
0.2261,9.891,4.393,3.2588,-3.5576,-8.9237,-10.9244,-16.4747,-20.3513,-15.4689,-21.8982,-24.8007,-25.9102,-33.5614,-32.0365,-30.0734,-23.2686,-21.5226,-16.6913,-21.4317,-16.5549,-5.7589,-13.665,-15.3389,-10.2127,-12.1758,0.1234,-9.4324
-7.288,-9.0534,-14.9385,-10.3961,-4.1801,-12.8079,-21.3745,-24.1833,-23.8576,-13.7831,-15.981,-22.2502,-27.2266,-26.2991,-21.6177,-22.5344,-16.4316,-19.8511,-18.4585,-16.7176,-10.4386,-2.5688,-8.7227,-16.927,-16.8245,-11.438,2.6472,-8.666
-12.6698,-21.4771,-28.2471,-19.8903,-4.9742,-16.3461,-29.7461,-30.9484,-27.9668,-13.7971,-13.6107,-22.5125,-30.1535,-24.2254,-17.5824,-19.9412,-13.551,-20.4034,-21.3475,-15.2743,-7.5063,-0.6513,-6.6085,-19.855,-22.8556,-12.5111,4.0913,-9.2684
-10.7886,-16.5253,-23.1077,-16.369,-5.3608,-16.2773,-27.929,-30.0139,-28.5284,-15.925,-17.0448,-24.8349,-31.5198,-27.2692,-21.363,-23.2558,-17.4883,-22.5091,-22.1072,-18.4454,-11.1099,-2.8449,-9.4053,-20.6304,-21.6115,-13.362,4.1141,-9.7332
-9.4669,-13.2379,-21.6385,-14.121,-5.3232,-15.1357,-26.0383,-29.873,-27.0374,-16.672,-19.5912,-25.3755,-31.4859,-31.4924,-25.9664,-27.6012,-20.4964,-25.375,-24.512,-21.2615,-13.4104,-4.4071,-11.4355,-23.4171,-24.7346,-15.7435,4.3325,-11.1815
-8.2356,-8.9732,-19.4835,-11.7671,-5.234,-14.2061,-24.5109,-29.8813,-26.1996,-17.1376,-22.0625,-26.6356,-31.9469,-37.2356,-32.7069,-32.9588,-23.3041,-27.9752,-27.0752,-23.9971,-15.2202,-4.9097,-13.512,-26.6385,-28.0949,-18.9881,3.3184,-13.4442
-3.2549,4.6626,-6.8541,-2.5716,-4.2651,-10.8118,-17.181,-24.6444,-23.0146,-16.6649,-24.9334,-27.8039,-30.3853,-44.197,-42.2681,-39.3394,-26.5183,-28.5436,-26.1755,-26.1784,-17.4386,-5.0413,-15.8996,-26.222,-25.345,-20.6953,0.0326,-15.1496
0.3594,13.5761,0.3284,3.6645,-2.8698,-6.5064,-10.216,-19.5045,-17.1461,-13.9499,-24.6897,-25.2488,-25.8067,-47.6021,-47.6257,-42.5073,-26.4086,-27.6493,-25.1273,-25.7971,-16.8704,-4.2493,-16.0756,-25.9303,-25.3003,-22.0363,-2.4292,-16.3457
0.2587,12.6148,-1.687,3.0244,-3.0923,-5.5432,-9.0558,-18.5371,-13.9872,-13.4862,-24.6139,-22.792,-22.7915,-46.4163,-47.5001,-42.2685,-26.8083,-28.1621,-26.7451,-26.5949,-17.774,-5.7066,-17.319,-28.7898,-29.2169,-24.1984,-1.8075,-17.0537
-1.007,9.4394,-6.0452,0.5408,-3.9533,-6.4001,-10.7908,-20.3963,-13.7901,-14.7805,-26.0696,-22.648,-22.8107,-46.7389,-48.1846,-43.3515,-28.7996,-30.577,-30.1141,-29.0177,-19.8909,-7.7459,-19.4314,-33.157,-34.4896,-27.0828,-0.4272,-18.2291
0.0958,10.582,-5.7072,2.0429,-2.6815,-3.587,-7.5348,-18.0992,-9.6951,-11.8905,-23.5425,-19.1576,-19.2856,-45.5765,-46.4208,-42.0988,-25.9738,-28.8698,-28.3535,-26.3206,-17.0934,-6.4224,-16.8995,-31.042,-34.1921,-25.5921,-0.5958,-17.4851
4.343,17.0011,3.228,8.7191,-0.7824,1.6229,1.7396,-9.0486,-1.745,-7.7702,-19.2927,-12.617,-11.105,-37.9292,-39.1665,-35.5663,-21.5146,-22.7692,-20.7322,-20.9953,-14.2664,-6.1514,-13.5841,-22.6581,-25.0355,-19.4612,-0.8999,-13.4299
5.6199,19.4607,6.7394,10.7421,-1.2724,2.2101,4.278,-6.0649,0.3649,-8.4949,-20.2498,-11.5297,-8.6416,-35.55,-38.5527,-34.4333,-23.0745,-22.28,-20.206,-22.2009,-16.7867,-8.5366,-15.8295,-23.0699,-23.8121,-19.9314,-0.6612,-13.0205
4.0171,18.5994,3.9076,8.5635,-2.3415,-0.4554,-0.1086,-10.8235,-4.1486,-11.2032,-23.9139,-16.2303,-13.7198,-42.4775,-45.9435,-40.4992,-26.9941,-26.5945,-25.2071,-26.4477,-19.3696,-8.8431,-18.7902,-28.765,-29.4157,-24.6169,-1.2774,-16.2349
5.4042,21.7099,7.8885,11.2839,-1.5414,0.0697,1.0585,-10.3707,-5.5276,-10.9961,-23.873,-17.7396,-15.6066,-43.8782,-45.8365,-41.0103,-26.4617,-25.9656,-22.6809,-25.2317,-18.2265,-7.5544,-16.9501,-24.5374,-24.3736,-21.3971,-1.6654,-14.9564
6.9067,22.9523,11.7077,13.5755,-0.4629,1.9991,4.5487,-6.2176,-2.9258,-8.6386,-20.2975,-14.5018,-12.226,-37.5783,-38.733,-35.0699,-22.3972,-21.3411,-16.9565,-20.6717,-15.2668,-6.4518,-13.5339,-17.6101,-16.8455,-15.8468,-1.5319,-11.5218
5.7939,20.7537,10.7742,11.6779,-0.3401,1.6166,3.7017,-5.1238,-2.7708,-6.8236,-17.0156,-12.7878,-10.4229,-33.5,-35.513,-30.8676,-18.6986,-17.6521,-14.6502,-17.435,-12.394,-4.2745,-11.6904,-15.7618,-14.9324,-14.7909,-2.8829,-10.8755
4.1959,17.8926,8.7975,9.2161,-0.0825,0.3478,0.9464,-6.5125,-5.3272,-5.6643,-14.4406,-13.3171,-11.8415,-32.1254,-33.4731,-28.4824,-15.3833,-15.2542,-12.8675,-14.4801,-9.0361,-1.1871,-9.024,-13.4016,-12.8118,-13.0978,-4.0582,-10.3675
3.0195,14.5786,6.3232,7.2548,0.6809,-0.1275,-1.0734,-8.042,-7.2699,-4.1472,-11.488,-13.2034,-13.2878,-30.2844,-29.3284,-25.6151,-11.5276,-13.1063,-10.3214,-10.7735,-4.9733,1.7926,-4.9662,-9.2402,-9.6876,-9.4405,-4.0343,-8.7402
5.1036,19.0428,12.7163,11.0307,1.5286,1.292,2.2535,-4.4655,-6.2795,-2.887,-10.0546,-12.5481,-11.9478,-28.315,-27.433,-23.423,-9.7331,-10.0243,-5.9581,-8.2887,-3.5346,2.9436,-3.2564,-3.9739,-2.7972,-5.845,-5.1771,-6.8623
9.0878,28.0776,23.1125,18.1351,2.3142,3.7564,8.2519,0.5992,-3.9564,-2.6362,-11.1229,-12.5575,-10.263,-29.022,-29.0441,-24.2759,-10.934,-8.7256,-2.5372,-8.2972,-4.8123,2.2187,-3.7878,0.0408,3.7769,-3.5376,-6.3206,-5.658
9.0155,28.7465,22.6829,18.3068,2.2206,3.0112,6.8325,-1.9189,-6.3054,-3.9875,-13.2878,-15.3188,-13.5966,-33.5687,-32.6334,-28.1059,-13.0801,-11.4334,-4.49,-10.2882,-5.8698,2.1423,-4.4616,-1.3271,2.251,-4.5055,-6.1296,-6.6796
7.1776,26.3402,20.7949,15.6719,0.9125,-0.5402,1.9611,-5.8247,-11.9442,-7.0874,-15.8543,-19.8219,-18.6938,-35.8371,-34.9137,-29.9941,-15.76,-13.6296,-6.7938,-12.9712,-8.1446,1.5328,-6.545,-3.6918,1.3475,-6.0978,-6.0157,-7.7249
7.5588,26.7686,22.9682,16.4039,0.2295,-1.69,1.6881,-5.6033,-13.6388,-9.1671,-17.4977,-21.3531,-20.0667,-34.2786,-33.2871,-29.0773,-17.6893,-14.052,-6.1559,-14.3157,-10.5516,-0.4575,-7.9715,-2.6941,4.3239,-4.8531,-4.9549,-6.605
7.4996,24.9425,20.3868,16.0011,0.3655,-1.539,1.1777,-7.6216,-13.964,-10.0746,-18.6624,-21.7391,-21.6242,-35.3048,-31.9536,-30.2193,-18.9003,-16.5184,-7.3265,-15.3211,-11.2552,-1.7555,-7.5168,-2.6847,3.0866,-3.7787,-2.5712,-5.9127
6.6754,22.5964,18.1575,14.4866,-0.4404,-2.9613,-0.7637,-9.5775,-15.6377,-12.115,-20.4783,-23.068,-23.4295,-35.2763,-31.3803,-30.7105,-21.0528,-18.5842,-9.1107,-17.4047,-13.4711,-3.7167,-9.0406,-4.4286,1.5916,-4.3929,-0.9263,-5.9075
7.5016,22.382,20.5059,15.362,-0.6036,-1.9223,2.2044,-5.0845,-12.0961,-11.2897,-18.4191,-19.2339,-18.5344,-27.2919,-24.6571,-24.459,-19.3101,-15.0471,-5.7843,-15.437,-13.7171,-5.4308,-9.0233,-1.7085,5.5761,-2.0087,-0.1004,-3.4631
8.0762,19.7377,19.9705,15.2927,0.4635,1.1578,6.4973,0.4452,-5.348,-7.1659,-12.3992,-11.4377,-10.4493,-16.1653,-13.3924,-14.8808,-13.0425,-8.9998,-0.3377,-9.3902,-9.6844,-5.0094,-5.1187,3.7638,9.7533,2.7791,1.0388,0.3029
8.027,17.1274,19.2753,14.4974,0.3387,2.0536,8.3555,3.6906,-1.7769,-6.0141,-9.7879,-7.0849,-5.634,-8.0574,-5.8971,-8.4374,-10.6616,-5.8684,2.1885,-7.1028,-9.1807,-6.4288,-4.4622,5.7381,11.8137,4.8943,2.4114,2.5962
11.3959,23.0401,26.4052,19.9029,1.0142,5.3078,15.0104,9.7612,3.622,-4.8271,-9.3581,-3.7199,-0.5292,-4.7226,-3.741,-6.3553,-10.6284,-3.7944,5.3859,-6.307,-10.1682,-8.2656,-4.8463,8.7779,16.1295,6.9414,2.5495,4.36
14.2675,27.5294,30.4139,24.3819,2.8387,9.6948,21.259,14.3012,9.5535,-1.4163,-6.8911,0.5757,4.3127,-3.4283,-1.7414,-5.1295,-7.8922,-1.5697,8.6895,-3.2261,-7.5024,-7.3184,-1.9971,12.8854,18.8742,9.8419,2.3853,5.9191
10.3989,16.7114,20.8476,17.0851,1.5004,6.7996,15.9086,11.1218,7.8575,-2.5216,-5.2837,2.0478,4.2767,3.6858,6.3019,0.6792,-6.4381,-1.1973,7.4946,-2.5708,-7.4714,-8.8384,-1.7826,11.2513,16.1291,10.2237,5.3638,7.2119
7.3257,7.3986,15.3287,11.3416,-0.4828,2.7381,10.8023,9.041,4.2342,-5.6942,-5.1208,1.8054,2.9424,13.1032,16.4694,8.1559,-6.6549,-0.3637,8.0899,-2.7999,-9.7797,-12.1774,-2.8667,11.8999,18.459,12.6957,9.0187,10.1041
9.5337,12.3433,21.5191,15.5599,-0.0325,3.0092,12.562,9.6811,2.2341,-7.0151,-7.0773,-1.0326,0.0446,10.743,15.5424,6.3564,-8.4315,-1.0577,10.1951,-3.4312,-10.889,-12.5251,-2.5863,15.8549,24.3764,15.8482,9.213,11.4899
9.5128,15.3263,21.8395,16.3758,-0.5776,1.0746,9.5048,4.4925,-3.0997,-10.4149,-12.7076,-7.8059,-7.2801,-0.5875,4.9449,-3.4031,-14.2312,-7.325,5.0252,-8.9469,-14.2591,-12.9002,-5.5536,11.149,20.0325,11.8667,8.6492,8.1408
7.8291,13.333,17.5419,13.7227,-1.5851,-0.9154,5.7886,0.241,-5.8232,-12.6015,-15.8,-10.8085,-10.6615,-6.0634,-0.9566,-8.5176,-17.7151,-11.5633,-0.2224,-12.9312,-16.7336,-13.8078,-8.3978,4.9402,13.0945,7.0374,8.7525,5.1465
7.4779,12.5334,16.3575,12.9607,-1.4783,-0.4065,6.1222,0.9377,-4.2859,-11.4907,-14.556,-9.1823,-8.7877,-4.9453,-0.5427,-7.55,-16.4676,-10.6085,-0.2588,-12.0606,-15.7828,-13.2814,-8.0777,4.2389,11.6905,6.2609,8.2827,4.8007
5.5368,8.8412,13.2956,9.7955,-2.3287,-2.8203,2.3875,-1.5173,-7.4752,-12.7846,-14.8043,-10.8742,-11.0642,-4.1915,0.1862,-6.7257,-16.6833,-10.8856,-1.2491,-12.5648,-16.1602,-13.213,-8.6256,3.0214,10.9184,5.6112,8.4716,4.5118
4.0972,6.2937,12.6693,7.7347,-3.2596,-5.9292,-1.5571,-4.0516,-12.6491,-15.1267,-15.8262,-14.3038,-15.2444,-3.368,1.6388,-5.6642,-17.5629,-11.0775,-0.9445,-13.2034,-17.1454,-13.3667,-9.0847,3.9824,13.7162,6.8372,8.8834,5.2108
2.7399,3.3974,11.4495,5.6078,-4.084,-8.4219,-4.7715,-5.9635,-16.4022,-16.9406,-16.3542,-16.4761,-18.0551,-1.6416,3.8681,-4.0005,-18.0277,-11.0308,-0.6612,-13.5424,-17.9345,-13.7783,-9.426,4.686,15.7409,7.9257,9.5622,6.0031
-1.2684,-4.7223,3.107,-1.0717,-5.8275,-13.1815,-12.8199,-12.8302,-22.9748,-20.3911,-18.4845,-20.6113,-23.9688,-2.9046,3.6694,-5.0699,-20.2675,-14.3771,-4.951,-16.3738,-19.8072,-14.6571,-11.1329,0.2656,11.0747,5.5673,11.1978,4.7517
-3.3991,-7.254,-0.0824,-4.0689,-6.4496,-16.2845,-18.2387,-17.9345,-28.9809,-22.2424,-20.0964,-25.3287,-29.912,-7.6273,-0.1697,-8.3747,-21.5328,-16.6092,-7.3862,-17.8968,-19.848,-13.1129,-11.4292,-1.7074,9.2078,4.0301,10.5089,3.1125
-4.3956,-7.0956,0.681,-5.0921,-6.5432,-18.0508,-20.8974,-19.3454,-32.7243,-22.2036,-19.4908,-27.9549,-32.7035,-9.3997,-2.4486,-8.8629,-20.4033,-15.3498,-6.6813,-16.9239,-18.2491,-10.3693,-10.6868,-0.917,11.0161,3.8875,8.2078,2.3258
-7.1751,-12.8756,-3.1537,-9.6623,-7.3119,-21.1431,-25.8054,-21.7611,-36.913,-22.773,-17.7444,-29.2088,-34.955,-5.6887,1.5661,-4.9039,-18.2378,-13.3866,-5.7005,-15.1659,-16.7121,-8.9456,-9.538,0.1965,12.7957,5.1513,8.1061,3.1354
-7.8101,-14.4293,-4.1511,-10.6774,-7.2551,-21.8356,-27.139,-22.7229,-38.3847,-22.7486,-17.057,-29.7517,-36.123,-4.9806,3.1117,-3.8642,-17.2626,-12.8406,-4.9509,-14.2014,-15.693,-8.128,-8.4126,1.547,14.107,6.4409,8.2529,3.7453
-7.5789,-12.0055,-4.3905,-10.0023,-7.7252,-22.0774,-27.6307,-24.696,-38.9997,-24.3414,-20.6585,-32.1938,-38.0933,-11.9392,-4.8202,-10.458,-21.3674,-17.0264,-9.4917,-18.4386,-18.5869,-9.2521,-11.5806,-3.9595,8.2538,1.6459,7.6912,0.637
-8.2681,-11.7216,-5.8184,-10.8811,-9.2174,-24.2556,-30.3143,-28.0918,-41.891,-28.1331,-25.8365,-36.2415,-41.8511,-17.7997,-11.739,-16.5409,-27.3744,-22.3385,-15.0801,-24.4637,-23.7672,-12.1861,-16.5026,-10.6888,2.3032,-3.546,8.2597,-2.2775
-7.8772,-11.8314,-4.792,-10.347,-9.626,-24.6248,-29.9607,-27.6134,-42.1334,-29.4189,-26.8184,-36.4773,-42.0227,-15.9166,-9.5817,-15.4012,-28.6321,-22.6988,-14.617,-25.3134,-25.5174,-14.0636,-17.3915,-9.9439,4.0624,-2.4197,9.5831,-1.174
-9.5649,-18.0658,-10.6585,-13.9801,-9.8427,-24.7332,-31.1657,-28.079,-40.4279,-28.6865,-24.6265,-33.2743,-39.6662,-10.3322,-3.1128,-10.8744,-26.4972,-21.7327,-14.5382,-23.7111,-24.4392,-14.9079,-16.1842,-10.0266,2.2764,-1.3956,11.7708,0.1914
-11.1816,-23.1987,-16.3244,-17.312,-10.2574,-25.1025,-32.7356,-29.3779,-39.3489,-28.6404,-23.8544,-31.3305,-38.3822,-7.5915,0.1004,-8.9477,-25.9373,-22.2836,-16.0826,-23.7087,-24.4313,-16.0084,-16.1798,-12.0619,-1.4031,-2.1497,13.5564,0.3406
-7.2298,-14.8395,-7.7818,-10.615,-9.66,-21.9465,-26.0284,-24.1831,-34.902,-28.4138,-25.5069,-29.9505,-35.0531,-8.4412,-2.1085,-10.5992,-28.1297,-22.268,-14.5271,-24.9621,-26.8315,-18.1443,-17.8939,-10.6955,1.5326,-1.7309,13.2107,0.8136
-3.1054,-6.9475,0.6387,-3.9074,-8.7825,-17.8193,-17.9767,-17.286,-28.2522,-26.9028,-25.4965,-26.2474,-29.1405,-6.4969,-1.8512,-9.892,-28.6355,-20.5853,-11.7399,-24.6706,-28.1576,-20.1114,-18.7674,-8.3642,5.0055,-0.5688,12.907,1.9859
-2.4991,-7.1396,1.4539,-3.3682,-8.2003,-15.8504,-14.9636,-13.4305,-23.9361,-24.3428,-22.1699,-21.7541,-23.9548,-0.7819,3.0247,-5.0235,-25.2444,-16.9004,-8.7966,-21.4591,-26.0463,-19.6942,-17.1126,-5.9225,7.0075,1.1977,12.7328,3.5225
-3.1911,-8.679,1.042,-4.6974,-8.1836,-15.7013,-14.711,-11.3475,-22.3699,-22.5485,-19.1908,-19.1863,-20.8238,3.8274,6.1547,-0.7821,-22.1096,-13.3579,-6.8094,-18.7737,-24.0118,-18.4445,-16.0958,-4.8738,8.1855,1.5933,11.5882,4.0481
-5.8503,-14.7902,-4.4597,-9.4486,-8.4199,-17.007,-17.8937,-12.4854,-22.9839,-21.1116,-15.834,-17.4098,-19.7586,8.2088,10.347,3.6139,-18.366,-10.7234,-6.188,-15.9178,-21.0561,-16.5254,-14.2139,-4.8352,7.1043,1.7919,11.2559,4.3475
-8.0936,-19.6395,-10.0968,-13.2504,-7.5516,-17.4244,-21.0603,-15.1897,-24.4419,-18.5334,-12.0674,-16.6897,-20.7477,8.3831,12.3369,5.2773,-13.5882,-8.849,-5.3416,-11.9648,-15.6895,-12.2057,-9.865,-3.1361,6.2186,3.1539,10.3785,4.3895
-8.6217,-18.4002,-10.9523,-13.5931,-7.0369,-17.6998,-22.7651,-17.6733,-26.5209,-17.7909,-12.2847,-18.9807,-23.4912,2.1095,6.2762,0.7941,-13.3139,-10.0093,-6.9992,-12.0702,-13.8565,-9.2115,-9.0166,-4.6528,3.6109,1.1135,8.2103,2.1045
-11.0705,-22.646,-15.6096,-17.6688,-8.0097,-20.0444,-26.8776,-20.4916,-29.0064,-18.717,-12.483,-20.1932,-25.0735,1.8879,5.2408,0.6601,-13.5947,-10.7157,-9.436,-13.0426,-14.1988,-8.941,-10.1593,-8.1374,-0.1462,-1.5847,7.8899,0.6167
-13.3801,-28.3579,-21.2636,-21.858,-8.2491,-21.2512,-29.9727,-22.4961,-29.9225,-18.0977,-10.4767,-19.2177,-25.1129,4.5713,8.5576,3.3546,-11.3245,-9.8193,-9.7815,-11.4503,-12.2964,-7.9232,-8.7429,-8.6137,-1.981,-1.4494,8.4513,0.8464
-13.6791,-27.9984,-23.5565,-22.1528,-8.149,-21.4879,-31.499,-25.9049,-31.5008,-18.99,-12.8274,-21.6652,-28.3109,-2.1292,2.9496,-2.3711,-13.6774,-13.7023,-13.3478,-13.9525,-13.0559,-7.6944,-9.4374,-11.8483,-6.6801,-3.9607,8.5744,-1.2497
-13.8715,-27.302,-24.7679,-22.2275,-8.6809,-22.4878,-33.2085,-29.0568,-33.7268,-21.2589,-16.4717,-24.8984,-31.874,-8.1446,-2.6538,-7.9723,-17.6633,-18.0915,-17.2877,-17.8717,-15.8218,-8.9958,-11.811,-15.82,-10.8911,-6.9332,9.0956,-3.2758
-10.9436,-20.6298,-18.3943,-17.051,-7.4507,-19.713,-28.4544,-25.8015,-31.0996,-19.7527,-16.3884,-24.2035,-30.31,-10.4049,-4.9464,-9.7364,-17.4081,-17.284,-15.0931,-16.994,-15.0465,-8.1523,-10.8496,-12.9432,-7.6355,-5.4609,7.8534,-2.9063
-6.6898,-11.1159,-10.6106,-9.6181,-5.4607,-15.2306,-21.5812,-22.136,-26.8947,-17.5314,-16.8699,-23.2756,-28.4883,-15.836,-9.7429,-14.2344,-17.665,-17.6512,-13.2991,-16.4487,-13.9894,-7.0302,-9.4186,-9.9855,-5.2406,-4.1213,6.5072,-2.99
-6.9636,-12.5734,-13.372,-10.3718,-5.5543,-14.9951,-21.9237,-23.5626,-26.2723,-18.0861,-17.9437,-23.0644,-28.7753,-17.1519,-10.1993,-15.8198,-18.975,-19.8936,-15.3907,-17.88,-14.964,-8.2657,-9.9839,-12.0169,-8.554,-5.1465,7.9492,-3.4347
-6.4874,-12.3042,-13.4923,-9.9299,-4.9766,-13.1044,-19.5311,-21.1442,-22.5004,-15.8938,-15.7876,-19.6685,-24.8467,-14.8312,-8.5945,-13.9021,-16.8059,-18.0309,-14.3639,-16.0205,-13.3364,-7.7291,-8.959,-11.6044,-9.2265,-5.1089,7.5546,-3.2004
-1.8091,-3.4101,-5.2313,-2.4023,-1.7922,-5.5381,-8.5893,-11.7921,-11.7685,-8.5793,-9.8841,-11.575,-14.8684,-12.0883,-6.7914,-10.9217,-10.2771,-11.7623,-7.8361,-9.3087,-7.2437,-4.16,-3.961,-4.8833,-4.3314,-1.4974,4.7257,-1.5212
1.1862,0.5081,-0.7323,1.9674,0.5929,0.272,-0.3183,-3.9791,-2.5758,-2.4622,-3.7237,-3.4099,-5.5807,-5.5428,-0.5163,-4.8889,-3.6077,-5.4467,-1.5121,-2.6064,-1.7838,-1.8459,0.8797,1.71,0.5476,2.988,3.6961,1.2569
2.4663,3.6752,2.8978,4.2014,0.766,1.3299,2.1653,-1.3223,-0.7538,-1.8733,-3.5259,-2.4687,-3.5661,-4.8566,-1.1563,-4.4953,-3.5548,-4.2184,-0.3248,-2.3463,-2.1055,-2.027,0.3313,2.3841,2.1447,2.9352,2.747,1.327
4.9709,10.6149,9.9019,8.8815,0.5302,2.0152,5.2196,0.892,-0.3489,-3.4656,-6.8144,-4.4059,-3.906,-8.3652,-6.3339,-8.2251,-7.3869,-5.7293,-0.7606,-5.4029,-5.6351,-3.8932,-2.7707,1.4948,3.5988,1.48,1.8092,0.434
8.0535,15.0703,16.5179,13.6589,0.8595,4.6669,11.3458,6.8649,4.5551,-3.0314,-6.5187,-1.0062,1.0315,-2.8904,-1.6884,-4.5139,-7.598,-3.5477,2.8485,-4.7111,-7.3334,-6.7477,-3.3704,5.148,9.0058,4.5082,2.9804,3.1181
10.433,17.5239,21.8984,17.1877,1.5578,7.2105,16.7337,12.8554,9.1644,-1.3439,-3.9387,3.335,6.3618,4.9992,6.0275,1.9233,-5.0715,0.7185,8.3019,-1.469,-6.5665,-7.9374,-1.7686,11.1314,16.2947,9.452,3.9099,6.8042
10.2089,15.6844,22.2936,16.5597,1.5549,7.1295,17.1328,14.7275,9.8313,-0.6042,-1.6484,5.2637,8.3061,10.8951,11.941,7.1469,-2.6264,3.8031,11.3495,1.0621,-5.3434,-7.8729,-0.384,14.4001,20.2926,12.3469,4.389,8.9703
9.8211,14.4126,22.1339,15.6901,0.9459,6.6806,17.1923,16.0451,10.6877,-0.8851,-1.1916,6.5164,10.1636,14.5558,14.3252,9.838,-2.4864,4.9965,11.752,1.0936,-6.258,-9.0697,-1.4481,13.8898,20.5911,12.0344,4.6654,9.418
11.0755,18.1442,25.1468,18.0231,1.1937,7.6686,19.1115,17.29,11.7578,-0.6646,-2.0823,6.2403,10.6983,11.9994,10.837,7.4937,-3.5087,4.5472,11.4242,0.2356,-6.8993,-9.0302,-2.3278,13.1901,20.2677,10.8246,3.5794,8.4819
9.8138,14.4778,21.4926,15.6834,1.8182,7.7488,17.7128,16.2452,11.6409,1.159,0.8236,7.6708,10.9674,14.0224,14.3582,10.0729,0.0149,6.2781,12.759,3.3265,-3.3767,-6.7697,0.8554,15.2791,20.6596,12.7881,3.7275,9.39
8.8214,11.0026,19.2364,13.6962,2.0556,7.6856,17.0525,16.7425,12.1664,2.5707,3.7631,9.799,12.5259,18.8061,19.7682,14.6441,3.3187,8.9755,14.9727,6.3576,-0.8789,-5.6668,3.1725,17.8124,22.5962,15.1582,4.1387,11.0045
10.7407,17.0971,25.6906,17.6343,2.3983,8.0106,18.7844,17.9203,10.7904,2.0567,2.1694,7.1765,10.6895,14.9172,15.3213,11.6193,1.8495,8.8465,16.0847,5.5691,-1.5992,-4.9054,2.5832,19.422,26.1326,15.5123,2.3069,10.565
